event_id,event_date,group,event_type,event_name,source_url,verified_on,date_basis,notes,source_url_2,event_day,date,gfn_reviews_count,gfn_sentiment_score,gfn_avg_rating,gfn_negative_share,gfn_one_star_share,period,eligible,pre_sentiment,pre_rating,pre_negative_share,pre_one_star_share,abnormal_sentiment,abnormal_rating,abnormal_negative_share,abnormal_one_star_share
daypasses,2024-01-08,GFN,membership_features,Day Passes + G-SYNC (CES),https://blogs.nvidia.com/blog/ces-2024-geforce-now-activision-blizzard-day-passes-g-sync/,2026-09-20,Official announcement publication date (day-level),"Announcement, not later Day Pass availability; games and streaming updates bundled.",,-6,2024-01-02,9,-0.1153777777777778,1.4444444444444444,0.4444444444444444,0.7777777777777778,pre,True,0.09563265306122447,2.204081632653061,0.2857142857142857,0.5204081632653061,-0.21101043083900228,-0.7596371882086166,0.15873015873015872,0.25736961451247165
daypasses,2024-01-08,GFN,membership_features,Day Passes + G-SYNC (CES),https://blogs.nvidia.com/blog/ces-2024-geforce-now-activision-blizzard-day-passes-g-sync/,2026-09-20,Official announcement publication date (day-level),"Announcement, not later Day Pass availability; games and streaming updates bundled.",,-5,2024-01-03,5,0.0537599999999999,2.4,0.2,0.4,pre,True,0.09563265306122447,2.204081632653061,0.2857142857142857,0.5204081632653061,-0.04187265306122457,0.1959183673469389,-0.08571428571428569,-0.12040816326530612
daypasses,2024-01-08,GFN,membership_features,Day Passes + G-SYNC (CES),https://blogs.nvidia.com/blog/ces-2024-geforce-now-activision-blizzard-day-passes-g-sync/,2026-09-20,Official announcement publication date (day-level),"Announcement, not later Day Pass availability; games and streaming updates bundled.",,-4,2024-01-04,6,-0.1113333333333333,1.6666666666666667,0.6666666666666666,0.8333333333333334,pre,True,0.09563265306122447,2.204081632653061,0.2857142857142857,0.5204081632653061,-0.20696598639455777,-0.5374149659863943,0.38095238095238093,0.3129251700680272
daypasses,2024-01-08,GFN,membership_features,Day Passes + G-SYNC (CES),https://blogs.nvidia.com/blog/ces-2024-geforce-now-activision-blizzard-day-passes-g-sync/,2026-09-20,Official announcement publication date (day-level),"Announcement, not later Day Pass availability; games and streaming updates bundled.",,-3,2024-01-05,7,0.0436571428571428,2.2857142857142856,0.2857142857142857,0.2857142857142857,pre,True,0.09563265306122447,2.204081632653061,0.2857142857142857,0.5204081632653061,-0.05197551020408167,0.08163265306122458,0.0,-0.23469387755102045
daypasses,2024-01-08,GFN,membership_features,Day Passes + G-SYNC (CES),https://blogs.nvidia.com/blog/ces-2024-geforce-now-activision-blizzard-day-passes-g-sync/,2026-09-20,Official announcement publication date (day-level),"Announcement, not later Day Pass availability; games and streaming updates bundled.",,-2,2024-01-06,4,0.35385,2.5,0.0,0.25,pre,True,0.09563265306122447,2.204081632653061,0.2857142857142857,0.5204081632653061,0.2582173469387755,0.295918367346939,-0.2857142857142857,-0.27040816326530615
daypasses,2024-01-08,GFN,membership_features,Day Passes + G-SYNC (CES),https://blogs.nvidia.com/blog/ces-2024-geforce-now-activision-blizzard-day-passes-g-sync/,2026-09-20,Official announcement publication date (day-level),"Announcement, not later Day Pass availability; games and streaming updates bundled.",,-1,2024-01-07,11,0.1938181818181818,2.909090909090909,0.1818181818181818,0.3636363636363636,pre,True,0.09563265306122447,2.204081632653061,0.2857142857142857,0.5204081632653061,0.09818552875695734,0.7050092764378482,-0.1038961038961039,-0.15677179962894255
daypasses,2024-01-08,GFN,membership_features,Day Passes + G-SYNC (CES),https://blogs.nvidia.com/blog/ces-2024-geforce-now-activision-blizzard-day-passes-g-sync/,2026-09-20,Official announcement publication date (day-level),"Announcement, not later Day Pass availability; games and streaming updates bundled.",,0,2024-01-08,8,0.0677374999999999,2.375,0.375,0.5,announcement_day,True,0.09563265306122447,2.204081632653061,0.2857142857142857,0.5204081632653061,-0.027895153061224573,0.170918367346939,0.0892857142857143,-0.020408163265306145
daypasses,2024-01-08,GFN,membership_features,Day Passes + G-SYNC (CES),https://blogs.nvidia.com/blog/ces-2024-geforce-now-activision-blizzard-day-passes-g-sync/,2026-09-20,Official announcement publication date (day-level),"Announcement, not later Day Pass availability; games and streaming updates bundled.",,1,2024-01-09,2,0.31975,3.0,0.5,0.5,post,True,0.09563265306122447,2.204081632653061,0.2857142857142857,0.5204081632653061,0.2241173469387755,0.795918367346939,0.2142857142857143,-0.020408163265306145
daypasses,2024-01-08,GFN,membership_features,Day Passes + G-SYNC (CES),https://blogs.nvidia.com/blog/ces-2024-geforce-now-activision-blizzard-day-passes-g-sync/,2026-09-20,Official announcement publication date (day-level),"Announcement, not later Day Pass availability; games and streaming updates bundled.",,2,2024-01-10,4,-0.175225,1.0,0.75,1.0,post,True,0.09563265306122447,2.204081632653061,0.2857142857142857,0.5204081632653061,-0.27085765306122445,-1.204081632653061,0.4642857142857143,0.47959183673469385
daypasses,2024-01-08,GFN,membership_features,Day Passes + G-SYNC (CES),https://blogs.nvidia.com/blog/ces-2024-geforce-now-activision-blizzard-day-passes-g-sync/,2026-09-20,Official announcement publication date (day-level),"Announcement, not later Day Pass availability; games and streaming updates bundled.",,3,2024-01-11,4,0.0047999999999999,2.0,0.25,0.75,post,True,0.09563265306122447,2.204081632653061,0.2857142857142857,0.5204081632653061,-0.09083265306122457,-0.204081632653061,-0.0357142857142857,0.22959183673469385
daypasses,2024-01-08,GFN,membership_features,Day Passes + G-SYNC (CES),https://blogs.nvidia.com/blog/ces-2024-geforce-now-activision-blizzard-day-passes-g-sync/,2026-09-20,Official announcement publication date (day-level),"Announcement, not later Day Pass availability; games and streaming updates bundled.",,4,2024-01-12,4,0.0588999999999999,2.25,0.5,0.25,post,True,0.09563265306122447,2.204081632653061,0.2857142857142857,0.5204081632653061,-0.03673265306122457,0.04591836734693899,0.2142857142857143,-0.27040816326530615
daypasses,2024-01-08,GFN,membership_features,Day Passes + G-SYNC (CES),https://blogs.nvidia.com/blog/ces-2024-geforce-now-activision-blizzard-day-passes-g-sync/,2026-09-20,Official announcement publication date (day-level),"Announcement, not later Day Pass availability; games and streaming updates bundled.",,5,2024-01-13,8,0.2759375,2.25,0.25,0.5,post,True,0.09563265306122447,2.204081632653061,0.2857142857142857,0.5204081632653061,0.18030484693877552,0.04591836734693899,-0.0357142857142857,-0.020408163265306145
daypasses,2024-01-08,GFN,membership_features,Day Passes + G-SYNC (CES),https://blogs.nvidia.com/blog/ces-2024-geforce-now-activision-blizzard-day-passes-g-sync/,2026-09-20,Official announcement publication date (day-level),"Announcement, not later Day Pass availability; games and streaming updates bundled.",,6,2024-01-14,12,-0.3362333333333333,1.9166666666666667,0.6666666666666666,0.5833333333333334,post,True,0.09563265306122447,2.204081632653061,0.2857142857142857,0.5204081632653061,-0.43186598639455775,-0.28741496598639427,0.38095238095238093,0.06292517006802723
daypasses,2024-01-08,GFN,membership_features,Day Passes + G-SYNC (CES),https://blogs.nvidia.com/blog/ces-2024-geforce-now-activision-blizzard-day-passes-g-sync/,2026-09-20,Official announcement publication date (day-level),"Announcement, not later Day Pass availability; games and streaming updates bundled.",,7,2024-01-15,4,0.6854,2.5,0.0,0.5,post,True,0.09563265306122447,2.204081632653061,0.2857142857142857,0.5204081632653061,0.5897673469387755,0.295918367346939,-0.2857142857142857,-0.020408163265306145
daypasses,2024-01-08,GFN,membership_features,Day Passes + G-SYNC (CES),https://blogs.nvidia.com/blog/ces-2024-geforce-now-activision-blizzard-day-passes-g-sync/,2026-09-20,Official announcement publication date (day-level),"Announcement, not later Day Pass availability; games and streaming updates bundled.",,8,2024-01-16,6,0.2440666666666666,3.1666666666666665,0.1666666666666666,0.3333333333333333,post,True,0.09563265306122447,2.204081632653061,0.2857142857142857,0.5204081632653061,0.14843401360544212,0.9625850340136055,-0.1190476190476191,-0.18707482993197283
daypasses,2024-01-08,GFN,membership_features,Day Passes + G-SYNC (CES),https://blogs.nvidia.com/blog/ces-2024-geforce-now-activision-blizzard-day-passes-g-sync/,2026-09-20,Official announcement publication date (day-level),"Announcement, not later Day Pass availability; games and streaming updates bundled.",,9,2024-01-17,4,-0.1997499999999999,2.25,0.75,0.5,post,True,0.09563265306122447,2.204081632653061,0.2857142857142857,0.5204081632653061,-0.29538265306122435,0.04591836734693899,0.4642857142857143,-0.020408163265306145
daypasses,2024-01-08,GFN,membership_features,Day Passes + G-SYNC (CES),https://blogs.nvidia.com/blog/ces-2024-geforce-now-activision-blizzard-day-passes-g-sync/,2026-09-20,Official announcement publication date (day-level),"Announcement, not later Day Pass availability; games and streaming updates bundled.",,10,2024-01-18,3,-0.0791333333333333,2.333333333333333,0.3333333333333333,0.6666666666666666,post,True,0.09563265306122447,2.204081632653061,0.2857142857142857,0.5204081632653061,-0.17476598639455776,0.12925170068027203,0.047619047619047616,0.14625850340136048
daypasses,2024-01-08,GFN,membership_features,Day Passes + G-SYNC (CES),https://blogs.nvidia.com/blog/ces-2024-geforce-now-activision-blizzard-day-passes-g-sync/,2026-09-20,Official announcement publication date (day-level),"Announcement, not later Day Pass availability; games and streaming updates bundled.",,11,2024-01-19,4,0.108525,2.0,0.0,0.75,post,True,0.09563265306122447,2.204081632653061,0.2857142857142857,0.5204081632653061,0.012892346938775529,-0.204081632653061,-0.2857142857142857,0.22959183673469385
daypasses,2024-01-08,GFN,membership_features,Day Passes + G-SYNC (CES),https://blogs.nvidia.com/blog/ces-2024-geforce-now-activision-blizzard-day-passes-g-sync/,2026-09-20,Official announcement publication date (day-level),"Announcement, not later Day Pass availability; games and streaming updates bundled.",,12,2024-01-20,6,0.2281833333333333,3.5,0.1666666666666666,0.1666666666666666,post,True,0.09563265306122447,2.204081632653061,0.2857142857142857,0.5204081632653061,0.1325506802721088,1.295918367346939,-0.1190476190476191,-0.3537414965986395
daypasses,2024-01-08,GFN,membership_features,Day Passes + G-SYNC (CES),https://blogs.nvidia.com/blog/ces-2024-geforce-now-activision-blizzard-day-passes-g-sync/,2026-09-20,Official announcement publication date (day-level),"Announcement, not later Day Pass availability; games and streaming updates bundled.",,13,2024-01-21,6,0.2954666666666667,2.0,0.1666666666666666,0.6666666666666666,post,True,0.09563265306122447,2.204081632653061,0.2857142857142857,0.5204081632653061,0.19983401360544223,-0.204081632653061,-0.1190476190476191,0.14625850340136048
daypasses,2024-01-08,GFN,membership_features,Day Passes + G-SYNC (CES),https://blogs.nvidia.com/blog/ces-2024-geforce-now-activision-blizzard-day-passes-g-sync/,2026-09-20,Official announcement publication date (day-level),"Announcement, not later Day Pass availability; games and streaming updates bundled.",,14,2024-01-22,4,0.2649,3.0,0.25,0.5,post,True,0.09563265306122447,2.204081632653061,0.2857142857142857,0.5204081632653061,0.16926734693877554,0.795918367346939,-0.0357142857142857,-0.020408163265306145
performance,2024-11-07,GFN,membership_policy,Performance + playtime policy,https://blogs.nvidia.com/blog/geforce-now-thursday-performance-membership/,2026-09-20,Official announcement publication date (day-level),Performance upgrade and future 100-hour policy announced together; cannot isolate either.,,-28,2024-10-10,5,0.31608,3.4,0.4,0.2,earlier_pre,True,0.1994014705882353,2.823529411764706,0.25,0.47058823529411764,0.11667852941176474,0.5764705882352938,0.15000000000000002,-0.27058823529411763
performance,2024-11-07,GFN,membership_policy,Performance + playtime policy,https://blogs.nvidia.com/blog/geforce-now-thursday-performance-membership/,2026-09-20,Official announcement publication date (day-level),Performance upgrade and future 100-hour policy announced together; cannot isolate either.,,-27,2024-10-11,6,0.2279166666666666,3.0,0.5,0.5,earlier_pre,True,0.1994014705882353,2.823529411764706,0.25,0.47058823529411764,0.02851519607843131,0.17647058823529393,0.25,0.02941176470588236
performance,2024-11-07,GFN,membership_policy,Performance + playtime policy,https://blogs.nvidia.com/blog/geforce-now-thursday-performance-membership/,2026-09-20,Official announcement publication date (day-level),Performance upgrade and future 100-hour policy announced together; cannot isolate either.,,-26,2024-10-12,2,0.0,1.0,0.5,1.0,earlier_pre,True,0.1994014705882353,2.823529411764706,0.25,0.47058823529411764,-0.1994014705882353,-1.823529411764706,0.25,0.5294117647058824
performance,2024-11-07,GFN,membership_policy,Performance + playtime policy,https://blogs.nvidia.com/blog/geforce-now-thursday-performance-membership/,2026-09-20,Official announcement publication date (day-level),Performance upgrade and future 100-hour policy announced together; cannot isolate either.,,-25,2024-10-13,3,0.3402,4.666666666666667,0.3333333333333333,0.0,earlier_pre,True,0.1994014705882353,2.823529411764706,0.25,0.47058823529411764,0.1407985294117647,1.843137254901961,0.08333333333333331,-0.47058823529411764
performance,2024-11-07,GFN,membership_policy,Performance + playtime policy,https://blogs.nvidia.com/blog/geforce-now-thursday-performance-membership/,2026-09-20,Official announcement publication date (day-level),Performance upgrade and future 100-hour policy announced together; cannot isolate either.,,-24,2024-10-14,8,0.5175375,3.125,0.0,0.375,earlier_pre,True,0.1994014705882353,2.823529411764706,0.25,0.47058823529411764,0.31813602941176466,0.30147058823529393,-0.25,-0.09558823529411764
performance,2024-11-07,GFN,membership_policy,Performance + playtime policy,https://blogs.nvidia.com/blog/geforce-now-thursday-performance-membership/,2026-09-20,Official announcement publication date (day-level),Performance upgrade and future 100-hour policy announced together; cannot isolate either.,,-23,2024-10-15,3,0.2298,2.333333333333333,0.0,0.6666666666666666,earlier_pre,True,0.1994014705882353,2.823529411764706,0.25,0.47058823529411764,0.030398529411764713,-0.49019607843137303,-0.25,0.196078431372549
performance,2024-11-07,GFN,membership_policy,Performance + playtime policy,https://blogs.nvidia.com/blog/geforce-now-thursday-performance-membership/,2026-09-20,Official announcement publication date (day-level),Performance upgrade and future 100-hour policy announced together; cannot isolate either.,,-22,2024-10-16,1,0.5859,5.0,0.0,0.0,earlier_pre,True,0.1994014705882353,2.823529411764706,0.25,0.47058823529411764,0.38649852941176466,2.176470588235294,-0.25,-0.47058823529411764
performance,2024-11-07,GFN,membership_policy,Performance + playtime policy,https://blogs.nvidia.com/blog/geforce-now-thursday-performance-membership/,2026-09-20,Official announcement publication date (day-level),Performance upgrade and future 100-hour policy announced together; cannot isolate either.,,-21,2024-10-17,4,0.0450249999999999,3.0,0.5,0.5,earlier_pre,True,0.1994014705882353,2.823529411764706,0.25,0.47058823529411764,-0.1543764705882354,0.17647058823529393,0.25,0.02941176470588236
performance,2024-11-07,GFN,membership_policy,Performance + playtime policy,https://blogs.nvidia.com/blog/geforce-now-thursday-performance-membership/,2026-09-20,Official announcement publication date (day-level),Performance upgrade and future 100-hour policy announced together; cannot isolate either.,,-20,2024-10-18,4,0.254075,2.0,0.25,0.5,earlier_pre,True,0.1994014705882353,2.823529411764706,0.25,0.47058823529411764,0.054673529411764704,-0.8235294117647061,0.0,0.02941176470588236
performance,2024-11-07,GFN,membership_policy,Performance + playtime policy,https://blogs.nvidia.com/blog/geforce-now-thursday-performance-membership/,2026-09-20,Official announcement publication date (day-level),Performance upgrade and future 100-hour policy announced together; cannot isolate either.,,-19,2024-10-19,5,0.2525,3.2,0.2,0.4,earlier_pre,True,0.1994014705882353,2.823529411764706,0.25,0.47058823529411764,0.05309852941176471,0.3764705882352941,-0.04999999999999999,-0.07058823529411762
performance,2024-11-07,GFN,membership_policy,Performance + playtime policy,https://blogs.nvidia.com/blog/geforce-now-thursday-performance-membership/,2026-09-20,Official announcement publication date (day-level),Performance upgrade and future 100-hour policy announced together; cannot isolate either.,,-18,2024-10-20,9,0.0283777777777777,1.8888888888888888,0.4444444444444444,0.7777777777777778,earlier_pre,True,0.1994014705882353,2.823529411764706,0.25,0.47058823529411764,-0.1710236928104576,-0.9346405228758172,0.19444444444444442,0.30718954248366015
performance,2024-11-07,GFN,membership_policy,Performance + playtime policy,https://blogs.nvidia.com/blog/geforce-now-thursday-performance-membership/,2026-09-20,Official announcement publication date (day-level),Performance upgrade and future 100-hour policy announced together; cannot isolate either.,,-17,2024-10-21,8,0.25715,2.75,0.125,0.5,earlier_pre,True,0.1994014705882353,2.823529411764706,0.25,0.47058823529411764,0.0577485294117647,-0.07352941176470607,-0.125,0.02941176470588236
performance,2024-11-07,GFN,membership_policy,Performance + playtime policy,https://blogs.nvidia.com/blog/geforce-now-thursday-performance-membership/,2026-09-20,Official announcement publication date (day-level),Performance upgrade and future 100-hour policy announced together; cannot isolate either.,,-16,2024-10-22,4,0.73095,3.0,0.0,0.25,earlier_pre,True,0.1994014705882353,2.823529411764706,0.25,0.47058823529411764,0.5315485294117647,0.17647058823529393,-0.25,-0.22058823529411764
performance,2024-11-07,GFN,membership_policy,Performance + playtime policy,https://blogs.nvidia.com/blog/geforce-now-thursday-performance-membership/,2026-09-20,Official announcement publication date (day-level),Performance upgrade and future 100-hour policy announced together; cannot isolate either.,,-15,2024-10-23,2,-0.33775,1.0,1.0,1.0,earlier_pre,True,0.1994014705882353,2.823529411764706,0.25,0.47058823529411764,-0.5371514705882353,-1.823529411764706,0.75,0.5294117647058824
performance,2024-11-07,GFN,membership_policy,Performance + playtime policy,https://blogs.nvidia.com/blog/geforce-now-thursday-performance-membership/,2026-09-20,Official announcement publication date (day-level),Performance upgrade and future 100-hour policy announced together; cannot isolate either.,,-14,2024-10-24,4,0.250925,3.0,0.25,0.5,pre,True,0.1994014705882353,2.823529411764706,0.25,0.47058823529411764,0.05152352941176472,0.17647058823529393,0.0,0.02941176470588236
performance,2024-11-07,GFN,membership_policy,Performance + playtime policy,https://blogs.nvidia.com/blog/geforce-now-thursday-performance-membership/,2026-09-20,Official announcement publication date (day-level),Performance upgrade and future 100-hour policy announced together; cannot isolate either.,,-13,2024-10-25,7,-0.0151571428571428,1.7142857142857142,0.4285714285714285,0.7142857142857143,pre,True,0.1994014705882353,2.823529411764706,0.25,0.47058823529411764,-0.21455861344537808,-1.1092436974789919,0.1785714285714285,0.24369747899159666
performance,2024-11-07,GFN,membership_policy,Performance + playtime policy,https://blogs.nvidia.com/blog/geforce-now-thursday-performance-membership/,2026-09-20,Official announcement publication date (day-level),Performance upgrade and future 100-hour policy announced together; cannot isolate either.,,-12,2024-10-26,2,-0.53355,1.0,1.0,1.0,pre,True,0.1994014705882353,2.823529411764706,0.25,0.47058823529411764,-0.7329514705882353,-1.823529411764706,0.75,0.5294117647058824
performance,2024-11-07,GFN,membership_policy,Performance + playtime policy,https://blogs.nvidia.com/blog/geforce-now-thursday-performance-membership/,2026-09-20,Official announcement publication date (day-level),Performance upgrade and future 100-hour policy announced together; cannot isolate either.,,-11,2024-10-27,6,0.4202833333333333,3.5,0.1666666666666666,0.3333333333333333,pre,True,0.1994014705882353,2.823529411764706,0.25,0.47058823529411764,0.220881862745098,0.6764705882352939,-0.0833333333333334,-0.13725490196078433
performance,2024-11-07,GFN,membership_policy,Performance + playtime policy,https://blogs.nvidia.com/blog/geforce-now-thursday-performance-membership/,2026-09-20,Official announcement publication date (day-level),Performance upgrade and future 100-hour policy announced together; cannot isolate either.,,-10,2024-10-28,5,0.43044,3.4,0.0,0.4,pre,True,0.1994014705882353,2.823529411764706,0.25,0.47058823529411764,0.2310385294117647,0.5764705882352938,-0.25,-0.07058823529411762
performance,2024-11-07,GFN,membership_policy,Performance + playtime policy,https://blogs.nvidia.com/blog/geforce-now-thursday-performance-membership/,2026-09-20,Official announcement publication date (day-level),Performance upgrade and future 100-hour policy announced together; cannot isolate either.,,-9,2024-10-29,3,-0.0088333333333333,2.333333333333333,0.6666666666666666,0.6666666666666666,pre,True,0.1994014705882353,2.823529411764706,0.25,0.47058823529411764,-0.2082348039215686,-0.49019607843137303,0.41666666666666663,0.196078431372549
performance,2024-11-07,GFN,membership_policy,Performance + playtime policy,https://blogs.nvidia.com/blog/geforce-now-thursday-performance-membership/,2026-09-20,Official announcement publication date (day-level),Performance upgrade and future 100-hour policy announced together; cannot isolate either.,,-8,2024-10-30,3,0.4121333333333333,3.0,0.0,0.3333333333333333,pre,True,0.1994014705882353,2.823529411764706,0.25,0.47058823529411764,0.212731862745098,0.17647058823529393,-0.25,-0.13725490196078433
performance,2024-11-07,GFN,membership_policy,Performance + playtime policy,https://blogs.nvidia.com/blog/geforce-now-thursday-performance-membership/,2026-09-20,Official announcement publication date (day-level),Performance upgrade and future 100-hour policy announced together; cannot isolate either.,,-7,2024-10-31,5,0.28834,2.4,0.0,0.6,pre,True,0.1994014705882353,2.823529411764706,0.25,0.47058823529411764,0.0889385294117647,-0.42352941176470615,-0.25,0.12941176470588234
performance,2024-11-07,GFN,membership_policy,Performance + playtime policy,https://blogs.nvidia.com/blog/geforce-now-thursday-performance-membership/,2026-09-20,Official announcement publication date (day-level),Performance upgrade and future 100-hour policy announced together; cannot isolate either.,,-6,2024-11-01,5,0.2045799999999999,3.6,0.0,0.2,pre,True,0.1994014705882353,2.823529411764706,0.25,0.47058823529411764,0.00517852941176461,0.776470588235294,-0.25,-0.27058823529411763
performance,2024-11-07,GFN,membership_policy,Performance + playtime policy,https://blogs.nvidia.com/blog/geforce-now-thursday-performance-membership/,2026-09-20,Official announcement publication date (day-level),Performance upgrade and future 100-hour policy announced together; cannot isolate either.,,-5,2024-11-02,13,0.2013153846153846,2.8461538461538463,0.2307692307692307,0.4615384615384615,pre,True,0.1994014705882353,2.823529411764706,0.25,0.47058823529411764,0.0019139140271492994,0.02262443438914019,-0.0192307692307693,-0.009049773755656132
performance,2024-11-07,GFN,membership_policy,Performance + playtime policy,https://blogs.nvidia.com/blog/geforce-now-thursday-performance-membership/,2026-09-20,Official announcement publication date (day-level),Performance upgrade and future 100-hour policy announced together; cannot isolate either.,,-4,2024-11-03,2,-0.1806,1.0,0.5,1.0,pre,True,0.1994014705882353,2.823529411764706,0.25,0.47058823529411764,-0.3800014705882353,-1.823529411764706,0.25,0.5294117647058824
performance,2024-11-07,GFN,membership_policy,Performance + playtime policy,https://blogs.nvidia.com/blog/geforce-now-thursday-performance-membership/,2026-09-20,Official announcement publication date (day-level),Performance upgrade and future 100-hour policy announced together; cannot isolate either.,,-3,2024-11-04,6,0.39785,3.1666666666666665,0.1666666666666666,0.3333333333333333,pre,True,0.1994014705882353,2.823529411764706,0.25,0.47058823529411764,0.1984485294117647,0.34313725490196045,-0.0833333333333334,-0.13725490196078433
performance,2024-11-07,GFN,membership_policy,Performance + playtime policy,https://blogs.nvidia.com/blog/geforce-now-thursday-performance-membership/,2026-09-20,Official announcement publication date (day-level),Performance upgrade and future 100-hour policy announced together; cannot isolate either.,,-2,2024-11-05,3,-0.0354666666666666,4.0,0.3333333333333333,0.0,pre,True,0.1994014705882353,2.823529411764706,0.25,0.47058823529411764,-0.23486813725490188,1.176470588235294,0.08333333333333331,-0.47058823529411764
performance,2024-11-07,GFN,membership_policy,Performance + playtime policy,https://blogs.nvidia.com/blog/geforce-now-thursday-performance-membership/,2026-09-20,Official announcement publication date (day-level),Performance upgrade and future 100-hour policy announced together; cannot isolate either.,,-1,2024-11-06,4,0.2109499999999999,3.0,0.5,0.5,pre,True,0.1994014705882353,2.823529411764706,0.25,0.47058823529411764,0.011548529411764596,0.17647058823529393,0.25,0.02941176470588236
performance,2024-11-07,GFN,membership_policy,Performance + playtime policy,https://blogs.nvidia.com/blog/geforce-now-thursday-performance-membership/,2026-09-20,Official announcement publication date (day-level),Performance upgrade and future 100-hour policy announced together; cannot isolate either.,,0,2024-11-07,10,0.29931,2.3,0.4,0.6,announcement_day,True,0.1994014705882353,2.823529411764706,0.25,0.47058823529411764,0.09990852941176473,-0.5235294117647062,0.15000000000000002,0.12941176470588234
performance,2024-11-07,GFN,membership_policy,Performance + playtime policy,https://blogs.nvidia.com/blog/geforce-now-thursday-performance-membership/,2026-09-20,Official announcement publication date (day-level),Performance upgrade and future 100-hour policy announced together; cannot isolate either.,,1,2024-11-08,7,-0.2498857142857143,1.0,0.7142857142857143,1.0,post,True,0.1994014705882353,2.823529411764706,0.25,0.47058823529411764,-0.4492871848739496,-1.823529411764706,0.4642857142857143,0.5294117647058824
performance,2024-11-07,GFN,membership_policy,Performance + playtime policy,https://blogs.nvidia.com/blog/geforce-now-thursday-performance-membership/,2026-09-20,Official announcement publication date (day-level),Performance upgrade and future 100-hour policy announced together; cannot isolate either.,,2,2024-11-09,12,0.1168749999999999,3.0,0.1666666666666666,0.5,post,True,0.1994014705882353,2.823529411764706,0.25,0.47058823529411764,-0.0825264705882354,0.17647058823529393,-0.0833333333333334,0.02941176470588236
performance,2024-11-07,GFN,membership_policy,Performance + playtime policy,https://blogs.nvidia.com/blog/geforce-now-thursday-performance-membership/,2026-09-20,Official announcement publication date (day-level),Performance upgrade and future 100-hour policy announced together; cannot isolate either.,,3,2024-11-10,8,-0.0109249999999999,2.5,0.25,0.5,post,True,0.1994014705882353,2.823529411764706,0.25,0.47058823529411764,-0.2103264705882352,-0.32352941176470607,0.0,0.02941176470588236
performance,2024-11-07,GFN,membership_policy,Performance + playtime policy,https://blogs.nvidia.com/blog/geforce-now-thursday-performance-membership/,2026-09-20,Official announcement publication date (day-level),Performance upgrade and future 100-hour policy announced together; cannot isolate either.,,4,2024-11-11,6,0.6117,2.333333333333333,0.1666666666666666,0.6666666666666666,post,True,0.1994014705882353,2.823529411764706,0.25,0.47058823529411764,0.4122985294117647,-0.49019607843137303,-0.0833333333333334,0.196078431372549
performance,2024-11-07,GFN,membership_policy,Performance + playtime policy,https://blogs.nvidia.com/blog/geforce-now-thursday-performance-membership/,2026-09-20,Official announcement publication date (day-level),Performance upgrade and future 100-hour policy announced together; cannot isolate either.,,5,2024-11-12,2,0.5982500000000001,3.0,0.0,0.5,post,True,0.1994014705882353,2.823529411764706,0.25,0.47058823529411764,0.39884852941176474,0.17647058823529393,-0.25,0.02941176470588236
performance,2024-11-07,GFN,membership_policy,Performance + playtime policy,https://blogs.nvidia.com/blog/geforce-now-thursday-performance-membership/,2026-09-20,Official announcement publication date (day-level),Performance upgrade and future 100-hour policy announced together; cannot isolate either.,,6,2024-11-13,3,-0.0924666666666666,2.333333333333333,0.3333333333333333,0.6666666666666666,post,True,0.1994014705882353,2.823529411764706,0.25,0.47058823529411764,-0.2918681372549019,-0.49019607843137303,0.08333333333333331,0.196078431372549
performance,2024-11-07,GFN,membership_policy,Performance + playtime policy,https://blogs.nvidia.com/blog/geforce-now-thursday-performance-membership/,2026-09-20,Official announcement publication date (day-level),Performance upgrade and future 100-hour policy announced together; cannot isolate either.,,7,2024-11-14,7,0.1730714285714285,2.571428571428572,0.1428571428571428,0.5714285714285714,post,True,0.1994014705882353,2.823529411764706,0.25,0.47058823529411764,-0.026330042016806804,-0.252100840336134,-0.1071428571428572,0.10084033613445376
performance,2024-11-07,GFN,membership_policy,Performance + playtime policy,https://blogs.nvidia.com/blog/geforce-now-thursday-performance-membership/,2026-09-20,Official announcement publication date (day-level),Performance upgrade and future 100-hour policy announced together; cannot isolate either.,,8,2024-11-15,2,-0.0751999999999999,3.0,0.5,0.5,post,True,0.1994014705882353,2.823529411764706,0.25,0.47058823529411764,-0.2746014705882352,0.17647058823529393,0.25,0.02941176470588236
performance,2024-11-07,GFN,membership_policy,Performance + playtime policy,https://blogs.nvidia.com/blog/geforce-now-thursday-performance-membership/,2026-09-20,Official announcement publication date (day-level),Performance upgrade and future 100-hour policy announced together; cannot isolate either.,,9,2024-11-16,4,-0.2147,1.5,1.0,0.75,post,True,0.1994014705882353,2.823529411764706,0.25,0.47058823529411764,-0.4141014705882353,-1.323529411764706,0.75,0.27941176470588236
performance,2024-11-07,GFN,membership_policy,Performance + playtime policy,https://blogs.nvidia.com/blog/geforce-now-thursday-performance-membership/,2026-09-20,Official announcement publication date (day-level),Performance upgrade and future 100-hour policy announced together; cannot isolate either.,,10,2024-11-17,2,0.482,1.0,0.0,1.0,post,True,0.1994014705882353,2.823529411764706,0.25,0.47058823529411764,0.28259852941176467,-1.823529411764706,-0.25,0.5294117647058824
